"x" "y" "alt"
"55897" -48.2300328403558 -1.34580445559681 37
"8616" -48.4470783744282 -1.29800100510727 15
"43080" -48.3455895803464 -1.07362478788085 20
"66365" -48.2864655856764 -1.24616622755666 30
"57749" -48.4430231256499 -1.32886095812725 17
"23250" -48.1862416476162 -1.20523338670111 31
"72029" -48.3254367876267 -1.30401870864399 19
"32136" -48.4344223914383 -1.45524015868456 5
"51767" -48.4351688880906 -1.27466638010547 15
"78899" -48.3298342395804 -1.32636641784587 5
"59629" -48.340135660127 -1.39620005524705 15
"44968" -48.2008247560475 -1.15447948875261 16
"4501" -48.4371467653627 -1.37522054649258 19
"39305" -48.3422263706828 -1.25739510677236 8
"7288" -48.2829441492802 -1.42098981577624 11
"63670" -48.2622687180332 -1.11600017827655 19
"39684" -48.3519627951235 -1.08340560964276 18
"8550" -48.3747282518332 -1.47919058130811 12
"5403" -48.3172405533309 -1.14884723641781 20
"74659" -48.328696701271 -1.32622553793086 7
"7793" -48.3129517971165 -1.1143715492699 23
"50425" -48.2455743776955 -1.34275023339705 41
"71567" -48.447391442198 -1.2620629290735 11
"719" -48.4196539329453 -1.50689507789272 15
"1320" -48.3699201612324 -1.3107690320977 10
"2788" -48.3243269317422 -1.11521983821952 31
"196" -48.385939272015 -1.09907616268972 16
"8787" -48.3653965974155 -1.2100315700757 16
"60948" -48.3758717941817 -1.4504242750489 13
"8410" -48.208702592041 -1.26440380817987 37
"79738" -48.3661871804597 -1.4258349318646 14
"27562" -48.434216510435 -1.39043981890654 26
"73203" -48.2524285223835 -1.15522836226696 18
"1338" -48.4751289745796 -1.27568376707522 19
"43252" -48.2355051777008 -1.1542343989248 14
"11713" -48.3110759307543 -1.44950983813168 20
"29857" -48.297856205701 -1.23193472162568 16
"65594" -48.2788244905666 -1.38412054467615 24
"18711" -48.2296608495452 -1.17266012855614 14
"64498" -48.25453313085 -1.26931233233016 12
"41963" -48.2347059169861 -1.24677209732072 33
"4399" -48.4410668275795 -1.46949268167748 14
"13577" -48.2504015752915 -1.43921522903812 22
"45722" -48.3495943310051 -1.09485451486971 32
"16673" -48.2916562364709 -1.32325257247233 26
"77019" -48.4161518743328 -1.13625051795945 9
"50681" -48.3935502631273 -1.26852620401302 28
"43682" -48.3013081377639 -1.37744367560315 26
"77135" -48.3375809159859 -1.44618990463653 17
"47648" -48.4553633637543 -1.33767223142909 12
"13685" -48.4618312204609 -1.51336925613643 19
"35061" -48.5368150852678 -1.33901292319431 18
"14652" -48.3783240546789 -1.2324346325611 28
"58106" -48.2530864703541 -1.32432694144461 25
"64396" -48.2721113467114 -1.17214357068849 20
"76923" -48.2889713554601 -1.23776508794775 16
"52069" -48.5256913981475 -1.2175765443622 18
"69579" -48.344594677055 -1.10082689335649 17
"41563" -48.2909180489914 -1.30014145322664 24
"51296" -48.3709315834376 -1.27166852685811 15
"49282" -48.1518074357917 -1.20427582572529 28
"79154" -48.3242194127732 -1.42222530024443 14
"52004" -48.3617235061355 -1.18214501954773 17
"76216" -48.3049956684331 -1.30413639369227 15
"41815" -48.2732336807541 -1.4197215589474 16
"33063" -48.4814950705316 -1.29272865149283 12
"4983" -48.2489142482689 -1.11604348193435 31
"53924" -48.2670180816653 -1.27016347051861 12
"25082" -48.2267486659625 -1.30502821806734 30
"76486" -48.301895413402 -1.21601980817851 9
"61330" -48.2257057809431 -1.24247205916512 40
"61302" -48.3168981510201 -1.19620564684578 23
"37557" -48.2410846384231 -1.12212412190119 21
"76954" -48.3627112037147 -1.4321150589977 18
"25855" -48.2967567138191 -1.22160023336805 15
"59785" -48.2570476932477 -1.25269840587259 20
"15513" -48.4186882258913 -1.2435069918637 22
"40610" -48.257786651546 -1.20836490652764 30
"57570" -48.397534963389 -1.16444330685767 28
"73478" -48.3584650840051 -1.38309404931803 23
"69798" -48.2998168557176 -1.38749607508375 23
"66420" -48.4383433551911 -1.2915679355407 17
"69331" -48.4541032705005 -1.34856421185078 22
"60943" -48.2668529012265 -1.15845401636438 15
"56858" -48.3061596021041 -1.25233079603011 16
"24667" -48.3899564142982 -1.25492989366302 14
"49015" -48.3911696872821 -1.14600346743015 14
"44617" -48.2219361692618 -1.12741186097044 9
"68342" -48.3038321383802 -1.28926339066013 20
"33354" -48.3697887530781 -1.16246229364952 25
"10487" -48.3330795194933 -1.10126340494213 22
"37702" -48.4242739748664 -1.15580945897789 14
"28056" -48.3651864178119 -1.41103112068272 18
"65047" -48.3723102631404 -1.40992204643077 23
"78417" -48.207214924861 -1.1451306352881 18
"33308" -48.3890885887068 -1.35637513830727 11
"29337" -48.3051837926838 -1.38554726499937 34
"66300" -48.235790910872 -1.28213845059971 47
"47927" -48.2306395002724 -1.29916798060733 26
"41216" -48.5450157134566 -1.32547346961464 19
"76175" -48.2482298808532 -1.32515932207011 45
"68844" -48.369058502944 -1.33841847230896 29
"21841" -48.2311063421142 -1.37764183903013 34
"74106" -48.2371646128047 -1.4170254125751 12
"32197" -48.2907338263701 -1.4036837675156 27
"52083" -48.3528869643239 -1.13619283405191 34
"8502" -48.2342403824642 -1.30475726043521 40
"8817" -48.2613472469438 -1.11236877747556 17
"71910" -48.4208518311029 -1.43036618035635 16
"5438" -48.401574992784 -1.29097174008336 29
"67863" -48.4380554707723 -1.15638063723332 22
"59581" -48.2903109828004 -1.28387282256001 15
"74004" -48.4059897932861 -1.31555510033029 20
"11" -48.3312416236468 -1.13924494836498 37
"65416" -48.3822448347702 -1.09306795756885 14
"1030" -48.365943303054 -1.26523960025481 18
"42084" -48.3509282511815 -1.15406575754205 11
"14851" -48.4485052656091 -1.39359769547237 35
"6497" -48.3646986969381 -1.26118854108889 15
"62705" -48.3189056347909 -1.26965963918939 17
"12403" -48.4166638858287 -1.18359358144259 17
"49557" -48.3914517126071 -1.33048246815368 15
"6799" -48.2735437424287 -1.39165484719041 28
"9327" -48.1953423250686 -1.22610328220216 40
"45645" -48.3546714549746 -1.29804501406454 12
"76958" -48.4439699204239 -1.35246390076996 8
"31228" -48.2823901586159 -1.42015133013695 15
"23893" -48.4228645598751 -1.36612753872019 24
"27457" -48.2258883423492 -1.1997449328496 24
"43941" -48.4648037427207 -1.50289835771222 16
"40085" -48.3774095918819 -1.29292332880747 31
"623" -48.408617801309 -1.40977682329069 33
"74849" -48.3501612113423 -1.08116968242234 21
"74854" -48.4999281867419 -1.44749312441214 5
"46963" -48.2940017325673 -1.27026188774832 14
"7512" -48.254651519506 -1.41201949004478 26
"40326" -48.4363137894855 -1.49993210722021 19
"69345" -48.2700275964558 -1.310102829306 20
"9623" -48.4213738329035 -1.19155828473893 12
"35646" -48.4224649738814 -1.47617454129638 8
"54416" -48.3816381958878 -1.4230596887325 18
"25323" -48.5312383751377 -1.22126884870356 14
"21324" -48.4512838933235 -1.5141947460356 18
"28597" -48.3973852657603 -1.31750119704591 7
"55891" -48.2438958272629 -1.25299170167578 25
"27686" -48.435568875155 -1.1699948140933 17
"30614" -48.2089904032413 -1.17357031248878 14
"4126" -48.5439993005298 -1.22672764921822 17
"32521" -48.2798138422401 -1.23889813732008 21
"48654" -48.3695383579118 -1.40712593002636 27
"4977" -48.306851711444 -1.25386756564933 4
"56803" -48.3892570048495 -1.11276485285785 16
"9069" -48.2403399544103 -1.30895300846662 47
"78559" -48.3675221536544 -1.21189562375631 24
"48911" -48.2982793973122 -1.35635456094834 34
"62787" -48.4655867084086 -1.5058321061567 20
"53545" -48.3902369485307 -1.25185786061336 12
"1370" -48.5486699159599 -1.27757105824495 18
"7775" -48.2324492236085 -1.1584203829938 22
"15306" -48.2489129213577 -1.33474831458871 43
"12893" -48.3600870451911 -1.15170032837839 15
"76108" -48.4869470440002 -1.38910032356541 7
"72362" -48.2761981302531 -1.37559961801165 56
"20487" -48.2581321640089 -1.27685649643676 15
"38726" -48.4791715681826 -1.39356111454994 1
"26669" -48.4092857170172 -1.1601715194419 13
"68432" -48.2848512608312 -1.19589462307455 28
"13341" -48.5151170002003 -1.24862809455415 17
"65160" -48.259174754311 -1.16049453744849 24
"61614" -48.2891443481062 -1.20357905318798 40
"75543" -48.2948759850319 -1.29644527271825 16
"48439" -48.428513854201 -1.35994226959747 17
"40861" -48.151851109094 -1.20674254228039 30
"77762" -48.4586811758086 -1.25741878831852 14
"39596" -48.4286792472775 -1.22169073639732 19
"45494" -48.3837351554268 -1.08091970830596 10
"60987" -48.3162836040751 -1.38528066917185 22
"74137" -48.389205595266 -1.16974227426989 16
"46235" -48.4056375981779 -1.38593949499623 20
"27731" -48.3160427829455 -1.35232484252211 19
"35893" -48.4233938491058 -1.10497443120149 26
"78636" -48.2473144182386 -1.27377290004757 39
"7258" -48.2852206068399 -1.21516513817186 33
"13882" -48.4122416649289 -1.16445694197319 17
"4835" -48.3465027663937 -1.4097808545889 14
"55882" -48.3630874496634 -1.20672431574896 20
"78477" -48.3994135521719 -1.36759171228779 18
"12721" -48.3944794181356 -1.43787733597916 19
"74570" -48.4283276698464 -1.31669562447742 20
"18798" -48.4124346112507 -1.15570551819344 30
"30592" -48.3626662874741 -1.05883701282318 26
"23870" -48.4761816429637 -1.50388924476931 19
"73115" -48.382867284297 -1.39932064231942 20
"73466" -48.3498304694411 -1.29470004057525 14
"78437" -48.3190450861146 -1.39715342908479 19
"50477" -48.3259458095131 -1.16493440507852 15
"37190" -48.4002920403412 -1.3242075367089 9
"20241" -48.319993270923 -1.15110407211021 18
"5391" -48.2442911571997 -1.15405680880802 18
"12381" -48.3800956169788 -1.11806335940962 37
"46868" -48.3011507503635 -1.26628966175581 15
"61962" -48.442423198088 -1.23431293131398 10
"52937" -48.3259624310807 -1.28789046155734 9
"63183" -48.5004718959869 -1.45782875658246 9
"28934" -48.1486298492952 -1.19184607911107 11
"65735" -48.2884260123017 -1.22829445671979 10
"68617" -48.5230094046283 -1.26651273213714 17
"68784" -48.3125757221262 -1.21826480870695 28
"72405" -48.2691149697006 -1.38215439108748 51
"75856" -48.5097010762194 -1.25323183679508 19
"61102" -48.2026546865264 -1.17440171179846 28
"22525" -48.282389306692 -1.15958617475152 17
"64152" -48.3526264504151 -1.39314203351214 41
"8689" -48.5505591962575 -1.23562590426513 3
"44431" -48.4290646246126 -1.27386887224062 7
"47865" -48.2325630441245 -1.31620526612529 43
"68003" -48.3935861948137 -1.45053798885811 17
"59197" -48.4737001600612 -1.44844147473076 12
"18947" -48.3176181101875 -1.43155034404485 6
"1883" -48.2740915465186 -1.39786934411805 28
"52610" -48.4168647836261 -1.26361531960704 12
"69406" -48.4447883603623 -1.3658718037336 17
"51866" -48.3365119432282 -1.41057930539621 22
"14230" -48.3382169874359 -1.2434265117644 20
"31201" -48.3795875575619 -1.35323266092037 12
"77550" -48.3511819270486 -1.44327336069671 20
"72250" -48.4485186539038 -1.5055327445221 17
"60174" -48.4215553897473 -1.34450767485207 18
"50271" -48.406749608691 -1.38412524012499 36
"19454" -48.4604467861182 -1.51057446103627 9
"39200" -48.4489240232077 -1.3912938111002 40
"24598" -48.4803773543406 -1.4335052965959 6
"34388" -48.5439309444917 -1.29949426973136 22
"18334" -48.5592388584499 -1.25313912527762 11
"8369" -48.2814950419787 -1.22270183305446 16
"18922" -48.2272816893126 -1.32485653260168 43
"37142" -48.3485335986057 -1.329458874738 27
"65237" -48.3720174831031 -1.2260743595321 13
"38510" -48.2432956069142 -1.39441211480458 23
"4709" -48.3989926551698 -1.08512246221448 21
"78769" -48.2476532803779 -1.21456831330643 17
"65830" -48.2604207341534 -1.21011303141609 31
"30475" -48.3617753933926 -1.12586710164399 36
"67972" -48.3196757711932 -1.32872928377303 8
"10533" -48.4616427088668 -1.15612266052534 15
"6420" -48.289172242948 -1.24484246216548 32
"35590" -48.4530212921103 -1.45107165974294 4
"55709" -48.3496149620543 -1.35599278895033 12
"48861" -48.1539101436136 -1.18291570003256 22
"76693" -48.2427787200349 -1.23327423298621 26
"39869" -48.4298412196527 -1.41566601801534 20
"55890" -48.3789842572924 -1.2662304471522 15
"67681" -48.2026801463578 -1.23993428405001 34
"51951" -48.3986519194553 -1.15676350195933 16
"53688" -48.3113028683172 -1.37276309446024 26
"52342" -48.3435162153495 -1.35040024400799 8
"35327" -48.4453016744053 -1.37250604474961 16
"52154" -48.4152192254542 -1.17039496813522 21
"58932" -48.4436081829294 -1.15317357553969 12
"13894" -48.3560636784487 -1.20080573172518 10
"53277" -48.5397696403323 -1.29781418957928 25
"55192" -48.378486471476 -1.20799615014623 38
"53682" -48.374254905669 -1.13341949325711 15
"62291" -48.326034859774 -1.21646292993283 6
"67184" -48.4021282842687 -1.29264813308521 29
"26155" -48.3499433025964 -1.16886733245052 19
"9017" -48.3421174263539 -1.07809040231678 30
"59198" -48.448909286991 -1.44692383708177 10
"46074" -48.20518854459 -1.22904586823379 34
"56829" -48.4133318139322 -1.1859645598463 16
"46949" -48.2470889944828 -1.35294524557227 24
"14790" -48.436050611137 -1.1223803741383 5
"72966" -48.2466158406637 -1.40251480370955 8
"71897" -48.2500303262036 -1.32795402631796 31
"66599" -48.1938188609653 -1.22372799950852 37
"11529" -48.4736240405789 -1.39076193540914 18
"2344" -48.2453602931122 -1.1482397634588 22
"50191" -48.4701172841516 -1.36070811467439 17
"64953" -48.3506473319159 -1.42553768434615 25
"10086" -48.4736691011484 -1.3477467815773 16
"79220" -48.4847844562538 -1.42168555308038 1
"60224" -48.4065613327984 -1.4289534399009 26
"10628" -48.4741216809043 -1.16563074696705 4
"30369" -48.4256351971579 -1.37032016469224 19
"30425" -48.225192610214 -1.20183869771552 23
"5162" -48.4336257498417 -1.42311852356076 26
"22979" -48.2157806105351 -1.18074483246413 25
"1392" -48.1822188752647 -1.17233318017024 43
"68074" -48.2659732338118 -1.20676739763907 26
"17616" -48.1847315901726 -1.15641826144619 19
"67367" -48.43737348571 -1.2901703922698 11
"50141" -48.2961073337514 -1.17649585028805 14
"51042" -48.3040558960371 -1.40132537933539 13
"41784" -48.5401643626443 -1.27202275097805 14
"32145" -48.2333861595011 -1.32458414003126 36
"41781" -48.4364375416122 -1.38960431454392 25
"11626" -48.2471450989144 -1.167511032299 28
"2251" -48.2664858170298 -1.15547474558065 20
"53324" -48.3410151512386 -1.35374897114534 15
"68664" -48.4072249030202 -1.18828634913796 19
"57420" -48.4142176502938 -1.12703164761755 6
"27278" -48.4327801270395 -1.15972756872803 11
"35421" -48.5444471827017 -1.33906718889762 15
"41954" -48.4343028908859 -1.30804318268019 14
"73209" -48.4588519919417 -1.31840304309885 9
"30430" -48.4094479706908 -1.184890229672 20
"7967" -48.4258384070598 -1.30859307186941 6
"22824" -48.4371855970655 -1.46585715370281 8
"42730" -48.3343052413533 -1.27009460930683 9
"58635" -48.4918734964954 -1.45307063402477 27
"56156" -48.2608221654984 -1.35440380243274 34
"12125" -48.3297092389906 -1.14608607084447 34
"26517" -48.5512024773808 -1.24028210562426 9
"56020" -48.2434112427726 -1.2912694660143 40
"67484" -48.3232621477416 -1.34800393724574 15
"35318" -48.458266311091 -1.47593672133073 1
"11687" -48.2303861675272 -1.35166186392756 30
"12847" -48.3720848369907 -1.3627205888293 26
"21902" -48.4205015440049 -1.23359333910639 14
"57590" -48.4113034469874 -1.27506129134611 28
"67964" -48.2448019057386 -1.28815249295356 45
"31664" -48.3354551743566 -1.08171529786896 12
"36594" -48.234242347659 -1.25588581593669 27
"37181" -48.336267364482 -1.10461774888292 22
"4722" -48.468306842819 -1.15138023463688 12
"12187" -48.259442603678 -1.21709382281034 20
"68701" -48.2907162606438 -1.29420656451301 15
"46981" -48.2275761380218 -1.30949735730588 22
"68689" -48.4408227741496 -1.39384957125083 36
"727" -48.2722291028288 -1.32686170077407 20
"27872" -48.3687646369487 -1.06582465297865 1
"20812" -48.4139788720663 -1.37114544097068 29
"32517" -48.4087939339863 -1.14141103580095 27
"77629" -48.3511597880932 -1.20266290148979 18
"49871" -48.2749863774312 -1.16386122645139 7
"69113" -48.4695520128595 -1.43502952850129 11
"33061" -48.4662682424839 -1.51644697310341 11
"16359" -48.2424747316653 -1.11905349836685 28
"65935" -48.4263881072567 -1.26781447902866 15
"23179" -48.2670799926224 -1.20984052365463 34
"6194" -48.4419386038874 -1.15833935476327 18
"59922" -48.4306639683176 -1.33848424526676 6
"3636" -48.3218987939737 -1.32579921125435 13
"26050" -48.4858569294758 -1.4971967628057 20
"24730" -48.2223949096477 -1.22459574420635 28
"24670" -48.4328764643644 -1.34574865541171 14
"42320" -48.4993712755224 -1.44916845537281 22
"75096" -48.4014370394171 -1.42028919880261 22
"31046" -48.4840044814291 -1.28072031580528 27
"1017" -48.4292670801036 -1.347420686541 9
"60824" -48.4512291951409 -1.30973644042942 20
"53133" -48.3576164705355 -1.26746542484898 16
"67334" -48.4675041786858 -1.31543252572131 12
"6658" -48.4015389006443 -1.32602432761775 14
"49597" -48.2740502899337 -1.17549677158411 17
"28377" -48.3022600606574 -1.26684938734903 11
"67850" -48.242890505601 -1.11947279358043 23
"63417" -48.4549684633146 -1.17210747267427 17
"41308" -48.4857511705334 -1.41742229730572 5
"49362" -48.3291259015774 -1.31407700137453 17
"7195" -48.4527930190292 -1.40638102536158 8
"54607" -48.3984138260807 -1.39375199804648 22
"34031" -48.2674158818839 -1.41175536219595 29
